created_at,user_id_str,id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
Thu May 31 14:16:19 +0000 2018,4410691,1002192051239178240,en,"San Jose, CA",he/him #ImStillWithHer,"@SailingCarol @PWM62 @sss3fnm @ikerepublican @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC @TomPerez @NancyPelosi @chuckschumer @BernieSanders @Corinne4Hillary You are repeating the exact same threat - you will respond to Bernie Sanders’ actions by cutting off donations to... Democrats. 
So you are so angry with what Bernie is doing that you will punish Democrats for it? So you’ll hurt the blue team just cuz of what Sanders did?",torrentprime,Danny Montiel 🏳️‍🌈,495,495,0,27277,468,2043,27100,False,1,False,6
Thu May 31 14:44:10 +0000 2018,4410691,1002199058839027713,en,"San Jose, CA",he/him #ImStillWithHer,"@MarenHofstad @SailingCarol @PWM62 @sss3fnm @ikerepublican @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC @TomPerez @NancyPelosi @chuckschumer @BernieSanders @Corinne4Hillary Yes, I keep saying the same thing because nobody who wants to threaten to / cut off support for the DNC has answered my point.
If you harm the DNC, you harm Democratic campaigns in the whole country. Why does anybody besides Bernie and Trump want to do that?",torrentprime,Danny Montiel 🏳️‍🌈,495,495,0,27277,468,2043,27100,False,4,False,9
Thu May 31 14:55:13 +0000 2018,745961496757284865,1002201839679524870,en,,The 2022 Blue Wave 🌊to Save Democracy!!!!!!,@MarenHofstad @torrentprime @SailingCarol @PWM62 @ikerepublican @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC @TomPerez @NancyPelosi @chuckschumer @BernieSanders @Corinne4Hillary The DNC made poor decisions allowing Bernie to put them in a financial bind &amp;nothing in return. Who did he actually bring to the party? It looks more like he took away while we’re stuck holding the f’n bag. Members have a right to question them to be sure we’re not getting duped.,sss3fnm,East Coast Blue,3407,3407,0,57149,4130,86,9653,False,14,False,41
Fri Jun 01 03:39:29 +0000 2018,1934964421,1002394173968961536,en,,,"@WirelessPuppet @smileyt22 @sss3fnm @MarenHofstad @torrentprime @SailingCarol @PWM62 @LiberalDemIda @studiohq @CKeefeShea @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC @TomPerez @NancyPelosi @chuckschumer @BernieSanders @Corinne4Hillary So funny how some of the bros claim seeking unity, but want it only on their terms. Has not gone unnoticed.",ikerepublican,Lois Newton,975,975,0,112301,471,1972,155306,False,11,False,46
Fri Jun 01 14:41:15 +0000 2018,720093010420244481,1002560714777792513,en,United States,"Truth & Justice, Only Post Facts, Life Long Democrat, Vetting Candidates, #FACTS",@ikerepublican @WirelessPuppet @smileyt22 @sss3fnm @MarenHofstad @torrentprime @PWM62 @LiberalDemIda @studiohq @CKeefeShea @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC @TomPerez @NancyPelosi @chuckschumer @BernieSanders @Corinne4Hillary The Bros blew their chance for UNITY!  The time 4 UNITY was 11/8/2016.  Instead sore Loser Bernie Sanders &amp; his Bernie or Bust Deliberately Sabotaged HIllary 11/8/16 by Voting Green or a Write In Bernard 2 DENY HC 270! Dems will NEVER vote 4 @BernieSanders in 2020 Primary https://t.co/9dSzcNbyIr,SailingCarol,Carol,1561,1561,0,34514,1827,9002,59390,False,27,False,56
Sun May 27 21:17:44 +0000 2018,223215618,1000848551700828163,en,DMV,"Interests: photography, politics, music","@smileyt22 @sss3fnm @torrentprime @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @SallyAlbright @Deemoney521 @PWM62 @xdelmar59 @56jaytee @LiberalDemIda @Darcman @CNN McDaniel and Perez have similar roles. McDaniel doesn’t face the internal criticism Perez does because she’s pulling in record funds, while Perez still struggles with 2016 debt (which he inherited).",CKeefeShea,Christopher Shea,467,467,0,35842,1450,2566,48037,False,0,False,1
Sun May 27 21:21:53 +0000 2018,48339837,1000849596107640832,en,USA,"Photographer, Artist, I've got questions. unapologetically liberal as f*ck, 

I want World Peace give me what I want","@CKeefeShea @smileyt22 @sss3fnm @torrentprime @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @PWM62 @xdelmar59 @56jaytee @LiberalDemIda @Darcman @CNN There was plenty of money until Bernie Sanders siphoned large portions of it away asking for more debates during the primaries then was normally done
Spending the major election money on the whims of Bernie Bros",studiohq,Hillary Newton,4098,4098,0,201060,3175,14001,211565,False,7,False,25
Wed May 30 15:11:01 +0000 2018,208028445,1001843430278889472,en,Venus,"I don't suffer fools. I BLOCK them. #WoC. 🚨NO DMs🚨. Dem for Life. Forever Liberal. @LDI on https://t.co/noGV71UpiU
#VoteLikeBlackWomen #MeToo #BLM #BidenHarris2024","@studiohq @CKeefeShea @smileyt22 @sss3fnm @torrentprime @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Darcman @CNN Hindsight being 20/20 it's clear that one of Bernie's goals was to bankrupt the .@DNC that Hillary Clinton had to save since they, unlike Bernie, don't take donations in rubles. It's why I say, don't starve the .@DNC. Protect it with what you can.",LiberalDemIda,🌻🟧~LDI~🟧🌻,5718,5718,0,139375,6073,3163,98629,False,19,False,39
Wed May 30 16:55:15 +0000 2018,1934964421,1001869660483194880,en,,,@LiberalDemIda @studiohq @CKeefeShea @smileyt22 @sss3fnm @torrentprime @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Darcman @CNN @DNC I just can't donate to DNC until they sever the cord they have out to Bernie.,ikerepublican,Lois Newton,975,975,0,112301,471,1972,155306,False,9,False,34
Wed May 30 17:02:19 +0000 2018,745961496757284865,1001871439228698625,en,,The 2022 Blue Wave 🌊to Save Democracy!!!!!!,"@ikerepublican @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @torrentprime @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Darcman @CNN @DNC I felt that way as well. I believe Bernie is gone independent- officially no longer a Dem, however Ellison is cochair. Meaning no $$ goes to Bernie, only for registered Dem candidates - which some Bernie surrogates are registered at Dems. Folks, please comment abt this—",sss3fnm,East Coast Blue,3407,3407,0,57149,4130,86,9653,False,3,False,15
Thu May 31 02:47:37 +0000 2018,720093010420244481,1002018732523376640,en,United States,"Truth & Justice, Only Post Facts, Life Long Democrat, Vetting Candidates, #FACTS",@PWM62 @sss3fnm @ikerepublican @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @torrentprime @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC Obama/ClintonPOC will NOT vote 4 NRA Bernie Sanders in 20 Primary! @TomPerez  @NancyPelosi  @chuckschumer  We will NOT Donate $$ 2 @DNC until Bernie Sanders is REMOVED as Outreach Chair &amp; NOT Permtted 2 run as DEM in 2020.Screen Shot Bottom Right @BernieSanders @Corinne4Hillary https://t.co/7ZhJf0e3jY,SailingCarol,Carol,1561,1561,0,34514,1827,9002,59390,False,23,False,47
Thu May 31 04:57:50 +0000 2018,4410691,1002051502393868288,en,"San Jose, CA",he/him #ImStillWithHer,"@SailingCarol @PWM62 @sss3fnm @ikerepublican @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC @TomPerez @NancyPelosi @chuckschumer @BernieSanders @Corinne4Hillary I’m #NeverBernie too, but:
Taking money *away* from Democrats and the DNC only means that we are weakening Democrats who are trying to stop Trump. DON’T do what BernieBros did and weaken the Democratic Party.",torrentprime,Danny Montiel 🏳️‍🌈,495,495,0,27277,468,2043,27100,False,4,False,13
Thu May 31 08:23:14 +0000 2018,720093010420244481,1002103194762268672,en,United States,"Truth & Justice, Only Post Facts, Life Long Democrat, Vetting Candidates, #FACTS",@torrentprime @PWM62 @sss3fnm @ikerepublican @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @MzDivah67 @SallyAlbright @Deemoney521 @xdelmar59 @56jaytee @Darcman @CNN @DNC @TomPerez @NancyPelosi @chuckschumer @BernieSanders @Corinne4Hillary All Democrats can directly donate to individual DEMOCRATIC Candidates.  DNC must understand under NO circumstances will Democrats tolerate Bernie Sanders (I-VT) using R Democratic Party as he did in 2016. Bernie must run on his own Independent Ticket &amp; NOT use DEMS! #NeverBernie https://t.co/2ju4OAaQR8,SailingCarol,Carol,1561,1561,0,34514,1827,9002,59390,False,46,False,77
Sun May 27 16:26:01 +0000 2018,223215618,1000775140110675968,en,DMV,"Interests: photography, politics, music","@MarenHofstad @sss3fnm @torrentprime @ClarenceMack3 @lizlogan76 @smileyt22 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez Hillary and Bernie donors both boycott @DNC, and it’s impacting.
Last month was their worst mid term April for fund raising since 2006, raising only $7.9M. Still carrying  $5.3M debt over from 2016.
@gop had a record setting month, landing at $43.8M cash on hand, and no debt.",CKeefeShea,Christopher Shea,467,467,0,35842,1450,2566,48037,False,1,False,3
Sun May 27 16:38:11 +0000 2018,223215618,1000778202242080768,en,DMV,"Interests: photography, politics, music","@smileyt22 @MarenHofstad @sss3fnm @torrentprime @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez @GOP Because National Committees provide an organization and leverage that other entities (i.e. PACs) can’t.  He leveraged their influence and expertise. Current @dnc problem is candidates fighting over it internally, neutered by infighting, debt and weak @TomPerez leadership.",CKeefeShea,Christopher Shea,467,467,0,35842,1450,2566,48037,False,0,False,2
Sun May 27 16:53:26 +0000 2018,745961496757284865,1000782039132639234,en,,The 2022 Blue Wave 🌊to Save Democracy!!!!!!,"@CKeefeShea @smileyt22 @MarenHofstad @torrentprime @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez @GOP Agree! I think we have a grassroots base that Tom Perez is failing reach. If he doesn’t quickly change his agenda, it may be too late. I think this is our biggest issue. Dems are winning and people want to support us but they see disunity and the party is disconnected to them.",sss3fnm,East Coast Blue,3407,3407,0,57149,4130,86,9653,False,1,False,7
Sun May 27 17:17:36 +0000 2018,4410691,1000788120181161984,en,"San Jose, CA",he/him #ImStillWithHer,"@sss3fnm @CKeefeShea @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez @GOP a) What data shows that the head of the national Democratic committee can't get in touch with Democrats?
b) ""Perez must change his agenda""? So now Perez has and is following a secret mystery agenda?
c) What makes you say the Democratic Party ""is disconnected from Democrats""?",torrentprime,Danny Montiel 🏳️‍🌈,495,495,0,27277,468,2043,27100,False,0,False,6
Sun May 27 17:35:24 +0000 2018,745961496757284865,1000792600876605440,en,,The 2022 Blue Wave 🌊to Save Democracy!!!!!!,"@torrentprime @CKeefeShea @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez @GOP OK. What data do you have to suggest that he is in touch? Why do you think financial support is so low? Is that because they are are in touch? Back that up. If you want to go the verification route, you produce that. Try using common sense.",sss3fnm,East Coast Blue,3407,3407,0,57149,4130,86,9653,False,1,False,3
Sun May 27 19:58:11 +0000 2018,4410691,1000828532438663168,en,"San Jose, CA",he/him #ImStillWithHer,"@sss3fnm @CKeefeShea @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez @GOP So when I ask you if we can all see the data which you must have read to come to these conclusions, you say... ""Well um then why don't you **prove** that I am lying! HA!""
No need, Bro - I believe in you now.",torrentprime,Danny Montiel 🏳️‍🌈,495,495,0,27277,468,2043,27100,False,0,False,6
Sun May 27 20:42:49 +0000 2018,745961496757284865,1000839767670579200,en,,The 2022 Blue Wave 🌊to Save Democracy!!!!!!,"@torrentprime @CKeefeShea @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez @GOP Yes, my comment is my opinion. Does Perez have a strong connection with the base? Do you have data to suggest it? Prove me wrong.  What I said was my my opinion &amp; I think I may be right. B/c you said data, I assume you have it. If not, you are the hypocrite you’re accusing me of.",sss3fnm,East Coast Blue,3407,3407,0,57149,4130,86,9653,False,0,False,3
Sun May 27 21:03:49 +0000 2018,223215618,1000845049314402304,en,DMV,"Interests: photography, politics, music","@sss3fnm @torrentprime @smileyt22 @MarenHofstad @ClarenceMack3 @lizlogan76 @dthomicide @studiohq @MzDivah67 @BhanLiz @TommyChong840 @SallyAlbright @monsoon2112 @Deemoney521 @PWM62 @xdelmar59 @56jaytee @Boomerbabe3 @Westgate @LiberalDemIda @Dowens8490 @SukiSMiller @Darcman @TheDemocrats @DWStweets @donnabrazile @CNN @DNC @TomPerez @GOP The faulty premise that the party committee chair be connected to the base is central to the fault in your argument. The politicians should connect with the base, the @DNC role is to provide institutional support to the politicians.",CKeefeShea,Christopher Shea,467,467,0,35842,1450,2566,48037,False,0,False,3
